ITEMNAME,sales_channel,mapped_pack_size,anchor_pack,pl1,pl2,pl3,pl4,segment_enterprise_anchor_target_price,segment_a_anchor_target_price,segment_b_anchor_target_price,segment_c_anchor_target_price,segment_d_anchor_target_price,anchor_book_price_per_weight,anchor_floor_price_per_weight,p10,p20,p30,p40,p50,p60,p70,p80,p90
SPECTRALINK      1249L/330G,NON-DISTRIBUTION,TOTE,DRUM,SURFACE FINISHING,PAINTABLE PRETREATMENT,SPECTRALINK,SPECTRALINK,6.260021786492374,6.720443336122669,6.844895990495311,7.156027626426915,7.156027626426915,7.156027626426915,0.6358803528595204,1.7976761074800292,1.7976761074800292,1.7976761074800292,1.7976761074800292,6.895032679738561,6.895032679738561,6.895032679738561,6.895032679738561,6.895032679738561
CIMPERIAL 861     5G / 19L PINK PLASTIC PAIL (NET),NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 861,2.548398938522778,2.7015202203325943,2.777954733658537,3.024845132743363,3.0730147860152472,3.0730147860152472,1.9785542967253222,2.6375609756097558,2.6375609756097558,2.6375609756097558,3.7282926829268295,3.7282926829268295,3.8495121951219513,3.8495121951219513,3.8495121951219513,3.8495121951219513
MILFORM 6275     5G / 19L PINK PLASTIC PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL FORMING,"SYNTHETIC, STRAIGHT",MIL,MILFORM 6275,3.909293181818182,3.909293181818182,3.909293181818182,3.909293181818182,3.909293181818182,4.0954500000000005,2.3976192744755247,3.6058636363636363,3.6058636363636363,3.723136363636364,3.723136363636364,3.723136363636364,3.723136363636364,3.723136363636364,3.723136363636364,3.723136363636364
MONITROL 2301     114L/30G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Cooling Towers,Inhibitors,MONITROL,MONITROL 2301,3.711480769230769,3.711480769230769,3.711480769230769,3.711480769230769,4.3895013322884004,4.3895013322884004,1.0007898650296065,5.678392857142858,5.678392857142858,13.767464285714285,13.767464285714285,13.767464285714285,13.767464285714285,13.767464285714285,13.767464285714285,13.767464285714285
GALAXY LEAN CLEAN 975      55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,GALAXY,GALAXY LEAN CLEAN 975,4.049507494646681,4.300406852248394,4.300406852248394,4.300406852248394,4.300406852248394,4.730447537473234,1.6817311330908762,4.049507494646681,4.049507494646681,4.049507494646681,4.175139186295503,4.300406852248394,4.300406852248394,4.300406852248394,4.300406852248394,4.300406852248394
TECHNIBRITE NI 545 TM     55G DRUM,NON-DISTRIBUTION,DRUM,TOTE,SURFACE FINISHING,PLATING,TECHNI,TECHNIBRITE NI 545 TM,2.358724832214765,2.358724832214765,2.358724832214765,2.358724832214765,2.589537223,2.594597315436242,1.8333988621732387,2.578470824949698,2.578470824949698,2.578470824949698,2.589537223,2.589537223,2.589537223,2.589537223,3.0369818913480886,3.0369818913480886
C-PHOS 50M-LN     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,C,C-PHOS 50M-LN,1.2049050000000001,1.2049050000000001,1.2049050000000001,1.2049050000000001,1.2049050000000001,1.2622814285714288,0.6720124714285715,1.1141,1.1141,1.1141,1.1141,1.1141,1.1475285714285715,1.1475285714285715,1.1475285714285715,1.1475285714285715
PEN DIP SUPER     18.9L/5G,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,NON-SYNTHETIC,PEN DIP,PEN DIP SUPER,2.3871625344352614,2.7969421487603303,3.006672885902085,3.143339835,3.143339835,3.143339835,1.7698813635929027,4.8990909090909085,4.8990909090909085,5.072424242424242,5.072424242424242,5.072424242424242,5.072424242424242,5.072424242424242,5.257878787878788,5.257878787878788
4432-320 - PAG GEAR FLUID   16OZ 12X1 CASE FC,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,ISEL,4432 Glycol/PAG Gear fluid ISO 320,7.707840000000001,7.707840000000001,7.707840000000001,7.707840000000001,7.707840000000001,8.074880000000002,4.878725726315789,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001,7.340800000000001
CIMGUARD 20     5G / 19L WHITE PLASTIC PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,NON-SYNTHETIC,CIM,CIMGUARD 20,2.4085581651085985,3.4651105263157893,3.6896753532796143,3.857387869337778,3.857387869337778,3.857387869337778,2.4085581651085985,3.587674285714286,3.587674285714286,3.6953771428571427,3.6953771428571427,3.6953771428571427,3.6953771428571427,3.6953771428571427,5.960285714285715,5.960285714285715
INHIBITOR 56     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,Additives,ADDITIVE,INHIBITOR 56,3.0155597396045657,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071,3.626394442770535,1.6762973940622399,3.168640973630832,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071,3.327079107505071
PERLUBE EP-2     400LB DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,GREASE,PER,Perlube EP-2,4.9684,5.529416666666667,5.622375,6.01,6.325500938394831,6.325500938394831,4.727725570955556,5.1684,5.1684,5.1684,5.1684,5.1684,5.622375,5.622375,5.622375,5.622375
PERLUBE WL-68-D      5GLPL,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,PER,Double Lube GP 68/ Perlube WL 68-D,1.932105263157895,1.932105263157895,2.506745614035088,2.6206885964912283,2.6206885964912283,2.6206885964912283,1.2320095906432746,2.332105263157895,2.332105263157895,2.332105263157895,2.332105263157895,2.332105263157895,2.332105263157895,2.9723684210526318,2.9723684210526318,2.9723684210526318
BLUE STAR GL 8000/320     275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,BLUE,Blue Star GL 8000/320,2.578975104,2.578975104,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.836872614107884,1.8244505954067394,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677,2.8272958167330677
ACG-2     400LB DRUM,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,GREASE,ACG,ACG-2,8.366666666666667,9.482,9.753137603523802,9.877583333333336,10.19646204004761,10.19646204004761,5.091559216682346,6.53625,6.53625,6.53625,6.53625,6.53625,6.53625,6.53625,6.53625,6.53625
6731-320 - SYN BLOWER LUBE   5GL PAIL BL,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 320,4.576393034825871,4.576393034825871,5.095862068965517,5.735475793958171,5.735475793958171,5.735475793958171,1.8670651945420962,4.30027027,4.30027027,4.30027027,4.30027027,4.30027027,4.30027027,4.30027027,4.30027027,4.30027027
C-PHOS 50RA     275G TOTE (330G TOTE FILLED TO 275G),NON-DISTRIBUTION,TOTE,TOTE,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,C,C-PHOS 50R/50RA/51RFA/58R,1.1589669863013699,1.1589669863013699,1.1589669863013699,1.1589669863013699,1.1589669863013699,1.214155890410959,0.899503306,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809,1.1037780821917809
AQUAKLEAN ODP     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Cooling Towers,Additives,AQUAKLEAN,AQUAKLEAN ODP,4.048358531317495,4.498164146868251,4.498164146868251,4.498164146868251,4.498164146868251,4.914250539956803,0.7301803969968117,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495,4.048358531317495
PEARL-Z 3421      208L/55G,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,PEARL-Z,PERKOOL 5400-C / PEARL-Z 3421,2.905434298,2.905434298,2.905434298,2.905434298,2.905434298,3.195977728285078,2.646545578153596,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294,4.033630289532294
PERCHEM 2727      5GLPL,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,Additives,PER,PERCHEM 2727,1.82825,1.9375,2.001885123717433,2.092879902068225,2.092879902068225,2.092879902068225,1.4204939244986745,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081,4.121081081081081
SUPER-TERJ      181 KG / 400 LB,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,SUPER-TERJ,SUPER-TERJ,2.018075,3.309940897590362,3.3712360993975907,3.524474103915663,3.524474103915663,3.524474103915663,1.4373368301778542,2.2180750000000002,2.2180750000000002,2.37405,3.513575,3.96795,3.96795,4.24695,4.30175,4.6042250000000005
6731-100 - SYN BLOWER LUBE   55GL DRUM BLK,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 100,4.7541379310344825,4.973793103448276,5.308965517241379,5.681111111111112,5.906319053847393,5.906319053847393,1.6860849435336078,4.213609022556391,4.3400250626566415,4.3400250626566415,4.3400250626566415,4.3400250626566415,4.3400250626566415,4.3400250626566415,4.3400250626566415,4.3400250626566415
CIMTECH 200     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 200,2.435787941787942,2.545384615384615,2.545384615384615,2.545384615384615,2.545384615384615,2.799923076923077,0.8254906751521859,2.435787941787942,2.435787941787942,2.545384615384615,2.545384615384615,2.545384615384615,2.545384615384615,2.545384615384615,2.545384615384615,2.545384615384615
ROCKCUT 477   55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, STRAIGHT",ROCK,ROCKCUT 477,2.07375,2.07375,2.07375,2.07375,2.07375,2.1725,1.3388806752631162,2.003047037400566,2.003047037400566,2.003047037400566,2.003047037400566,2.003047037400566,2.175,2.175,2.175,2.175
6064-68 - ADV FG AIR COMP LUBE   55GL DRUM BLK-M,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,FOOD GRADE,ISEL,6064 Adv Air Comp Lube FG ISO 68,5.516466165413534,5.6819799498746875,5.6819799498746875,5.6819799498746875,5.6819799498746875,6.250177944862156,1.9991633329579153,5.516466165413534,5.516466165413534,5.516466165413534,5.6819799498746875,5.6819799498746875,5.6819799498746875,5.6819799498746875,5.6819799498746875,5.6819799498746875
PERLUBE EP-460-GX      330GL PL TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,PER,Perlube EP 460-GX/ Perlube EP 570,1.4652618855761483,1.4652618855761483,1.4652618855761483,1.4652618855761483,1.4652618855761483,1.5350362610797745,1.4144906956755305,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522,1.595487510072522
2058-22 - SYN VAC-PUMP FLUID   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,2015/2058/4416/6731/Rotosyn/Vortex/Rotosyn B ISO 22,4.3375,4.644166666666666,4.644166666666667,4.644166666666667,4.6947222222222225,5.108583333333333,1.5972097129632827,4.731111111111111,4.897222222222222,4.897222222222222,5.0441666666666665,5.0441666666666665,5.044166666666667,5.044166666666667,5.044166666666667,5.044166666666667
6035-100 - DIESTER HP-BA COMP LUBE [BL]   1GL 4X1 CASE BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6019/6035/6067/6863/Rotosyn HD/Vortex Diester/SUMMA Recip ISO 100 Blue,3.4865625,3.652,3.8346666666666667,3.960263157894737,3.960263157894737,4.017200000000001,1.8785777558277361,3.652,3.652,3.652,3.8346666666666667,3.8346666666666667,3.8346666666666667,3.8346666666666667,3.8346666666666667,3.8346666666666667
6035-100 - DIESTER HP-BA COMP LUBE [BL]   55GL DRUM,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6019/6035/6067/6863/Rotosyn HD/Vortex Diester/SUMMA Recip ISO 100 Blue,3.4865625,3.652,3.8346666666666667,3.960263157894737,3.960263157894737,4.017200000000001,1.8785777558277361,3.1491586538461536,3.1491586538461536,3.1491586538461536,3.306634615384615,3.306634615384615,3.306634615384615,3.306634615384615,3.306634615384615,3.306634615384615
DOUBLE-CUT ALK ADDITIVE      18.9L/5G,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,Additives,Double,PERCHEM ALKALINITY BOOST / DOUBLE-CUT ALK ADDITIVE,9.275,11.0605,11.554749479166668,11.63375,11.63375,12.079965364583332,7.111762570112179,9.2665,9.275,9.437000000000001,11.4605,11.4605,12.03375,12.03375,12.03375,12.03375
2399-40 - CALDERA 3 - FG HTF   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,Heat Transfer,ISEL,2096/2399/ Caldera 2 HT/Caldera 3 Food Grade/ Caldera 4 ISO 40,1.6176826196473553,2.1514238881298264,2.191265071243342,2.2908680290271297,2.2908680290271297,2.2908680290271297,1.2556085300041397,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446,3.5319444444444446
BLUE COOL S2685C     DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,BLUE,BLUE COOL S2685C,3.8406187904967606,3.8406187904967606,3.8406187904967606,3.8406187904967606,3.8406187904967606,4.023505399568035,2.375809935205184,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486,3.657732181425486
CX-9006     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CX,CX-9006,3.372447761,3.372447761,3.372447761,3.372447761,3.372447761,3.5330405117270787,3.0437509171617982,3.1107462686567167,3.2118550106609804,3.2118550106609804,3.2118550106609804,3.2118550106609804,3.211855010660981,3.211855010660981,3.211855010660981,3.211855010660981
CIMTECH 500     275G / 1041L TOTE,NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 500,3.299170956694215,3.585847901429752,3.808556701030928,3.8917319587628865,4.096922945505652,4.275050030092855,2.3370231914153727,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664,3.9250164880461664
TECHNILLOY ZN NI 5500     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PLATING,TECHNI,TECHNILLOY ZN NI 5500,3.3794444444444443,3.3794444444444443,3.3794444444444443,3.3794444444444443,3.3794444444444443,3.5403703703703706,2.135301037037037,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183,3.2185185185185183
CW-28L     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,Heat Exchangers,Closed Systems,CW,CW-28L,7.53012987,7.756048237,7.756048237,7.756048237,8.856868695,8.856868695,2.6076853622311464,8.788998144712432,8.788998144712432,8.788998144712432,8.788998144712432,9.052671614100186,9.052671614100186,9.052671614100186,9.052671614100186,9.052671614100186
LUSTRA-ZINC PCZ 780 MAKE UP    208L/55G,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PLATING,LUSTRA,CHLOROMAX 3650 WT/LUSTRA-ZINC PCZ 780 MAKE UP,1.8490020746887967,1.8490020746887967,1.8490020746887967,1.8490020746887967,1.8490020746887967,1.9370497925311203,0.8087894329183957,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473,1.760954356846473
PERKUT 486      55GL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL REMOVAL,"MINERAL, STRAIGHT",PER,PERKUT 486 / PERKUT 486-GG,1.1746109510086455,1.1746109510086455,1.1746109510086455,1.4343703703703703,1.4991328420879302,1.4991328420879302,0.93761008,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703,1.4343703703703703
CIMPULSE 51MP     275G / 1041L TOTE (NET),NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 10-1051,2.3968777129353187,2.6482999571770334,2.8316273573170734,3.0210254518627813,3.027002490245524,3.027002490245524,2.3968777129353187,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116,3.5829942503317116
2533-68 - NXT 717-SC - AM-RC OIL   1GL 4X1 CASE BLK,NON-DISTRIBUTION,SMALL,DRUM,LUBRICANT,Refrigeration Fluids,ISEL,2533 NXT 717 SC AM RC Oil ISO 68,2.3091161616161617,2.5861868686868688,2.5861868686868688,2.7093686868686873,2.8325505050505053,2.844805555555556,1.4275224910893038,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244,2.8662068965517244
CIMTECH 310     275G / 1041L TOTE,NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 310,3.0493789158685063,3.4528802588996768,3.455607287449393,3.571492718446602,3.829104104970202,3.829104104970202,1.4621284537401649,3.4528802588996768,3.4528802588996768,3.4528802588996768,3.5219417475728156,3.5219417475728156,3.571492718446602,3.571492718446602,3.571492718446602,3.571492718446602
PERKOOL 767      55GL DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL REMOVAL,"SYNTHETIC, SOLUBLE",PER,"PERKOOL 714, 767 &  DOUBLE-CUT TOPAZ 73",1.2512295367467783,1.6124834552420761,1.6740476857236735,1.7501407623474765,1.7501407623474765,1.826233839,1.0447555010831222,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886,1.9759707724425886
CIMCLEAN PRODUCTO SP-217     55G / 208L WHITE PLASTIC DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,CIM,CIMCLEAN PRODUCTO SP-217,1.385458422,1.385458422,1.385458422,1.385458422,1.6435091349201776,1.6435091349201776,0.9447934205643268,1.385458422,1.385458422,1.385458422,1.385458422,1.385458422,1.385458422,1.385458422,1.385458422,1.385458422
GX DRAW 7390      330G TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL FORMING,"MINERAL, SOLUBLE",GX,GX DRAW 7390,2.715033794657226,2.715033794657226,3.3857803468208094,3.5813718592964823,3.5813718592964823,3.5813718592964823,2.497230954101612,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226,2.715033794657226
CIMPERIAL 18P     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 18P,2.8070817757009348,2.8070817757009348,2.8070817757009348,2.8070817757009348,2.8070817757009348,2.940752336448598,2.463387904385334,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271,2.673411214953271
CIMTECH 510Z-HFP     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 510Z-HFP,3.8315618069815196,3.852997947,3.852997947,3.852997947,3.852997947,4.238297741273101,1.9132148174891503,3.7317043121149895,3.852997947,3.852997947,3.852997947,3.852997947,3.852997947,3.852997947,3.852997947,3.852997947
PERKUT 338      330GL PL TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL REMOVAL,"MINERAL, STRAIGHT",PER,PERKUT 338,2.3792448512585813,2.4386282,2.4386282,2.4386282,2.4386282,2.6824910202521974,1.5885362349021241,2.4386282,2.4386282,2.4386282,2.4386282,2.4386282,2.4386282,2.4386282,2.4386282,2.4386282
POWER CUT     5G / 19L WHITE PLASTIC PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,"MINERAL, SOLUBLE",POWER,POWER CUT,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.5204102564102566,2.0650799498840136,2.218974358974359,2.2189743589743594,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513,2.2912820512820513
MW-SILICONE  CS12TUBES,NON-DISTRIBUTION,SMALL,SMALL,TOLLING,MILLER WELDING,SILICONE,SILICONE,16.2789375,16.2789375,16.2789375,16.2789375,16.2789375,17.054125000000003,15.88292344,15.50375,15.50375,15.50375,15.50375,15.50375,15.50375,15.50375,15.50375,15.50375
6505 HD ALKALINE CLEANER   5G/19L PAIL TH,NON-DISTRIBUTION,SMALL,SMALL,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,6505 HD ALKALINE CLEANER,6505 HD ALKALINE CLEANER,2.8782815836579396,2.8782815836579396,2.8782815836579396,3.1305903398926658,3.1305903398926658,3.1661097420237336,1.7525269243163248,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658,3.1305903398926658
ALMCO 2510       55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,TOLLING,ALMCO,ALMCO,ALMCO 2510,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2824444444444445,1.3874756097560978,1.1071304123711339,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343,1.2613414634146343
ALMCO 2250     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,TOLLING,ALMCO,ALMCO,ALMCO 2250,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.2822,1.2822,0.7953216160612939,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428,1.1346028880866428
ALMCO 2530      5GLPL,NON-DISTRIBUTION,SMALL,SMALL,TOLLING,ALMCO,ALMCO,ALMCO 2530,1.7325,1.7325,1.7325,1.7325,1.7325,1.815,1.400768611111111,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65
CIMPULSE 51MP   330G / 1249L TOTE (NET),NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 10-1051,2.3968777129353187,2.6482999571770334,2.8316273573170734,3.0210254518627813,3.027002490245524,3.027002490245524,2.3968777129353187,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813,3.0210254518627813
90-10 N-PROPANOL/N-PROPYL BLEND     BULK GALLONS,NON-DISTRIBUTION,BULK,BULK,INDUSTRIAL CLEANERS,MAINTENANCE,90-10 N-PROPANOL/N-PROPYL BLEND,90-10 N-PROPANOL/N-PROPYL BLEND,1.554,1.554,1.554,1.554,1.554,1.6280000000000001,1.0870713359560102,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48
6019-100 - DIESTER AIR COMP LUBE   1QT 12X1 CASE,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6019/6035/6067/6863/Rotosyn HD/Vortex Diester/SUMMA Recip ISO 100,5.413434782608696,5.413434782608696,5.413434782608696,5.413434782608696,5.413434782608696,5.6712173913043475,3.5612896321070235,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043,5.155652173913043
